,oak_count,oak_score,oak_mentions_count,black_fruit_count,black_fruit_score,black_fruit_mentions_count,earth_count,earth_score,earth_mentions_count,red_fruit_count,red_fruit_score,red_fruit_mentions_count,spices_count,spices_score,spices_mentions_count,microbio_count,microbio_score,microbio_mentions_count,floral_count,floral_score,floral_mentions_count,tree_fruit_count,tree_fruit_score,tree_fruit_mentions_count,dried_fruit_count,dried_fruit_score,dried_fruit_mentions_count,vegetal_count,vegetal_score,vegetal_mentions_count,non_oak_count,non_oak_score,non_oak_mentions_count,citrus_fruit_count,citrus_fruit_score,citrus_fruit_mentions_count,acidity,fizziness,intensity,sweetness,tannin,user_structure_count,calculated_structure_count,tropical_fruit_count,tropical_fruit_score,tropical_fruit_mentions_count
2669217,44.0,5865.0,67.0,14.0,1345.0,14.0,36.0,4535.0,44.0,49.0,8496.0,86.0,28.0,1967.0,19.0,3.0,108.0,0.0,4.0,400.0,4.0,3.0,300.0,3.0,10.0,809.0,7.0,7.0,650.0,6.0,32.0,625.0,1.0,3.0,300.0,3.0,3.2816257,,3.153998,2.080951,2.8478494,120.0,75.0,1.0,100.0,1.0
1274288,113.0,13887.0,156.0,107.0,15067.0,153.0,86.0,7865.0,72.0,46.0,3801.0,36.0,67.0,5014.0,55.0,13.0,814.0,6.0,10.0,875.0,8.0,1.0,100.0,1.0,5.0,323.0,3.0,7.0,575.0,5.0,79.0,1779.0,6.0,,,,3.339298,,4.7202463,1.5632746,3.3519437,131.0,231.0,,,
1205238,62.0,7630.0,85.0,62.0,9921.0,102.0,45.0,3924.0,39.0,28.0,2110.0,19.0,40.0,2549.0,24.0,5.0,174.0,0.0,1.0,100.0,1.0,1.0,100.0,1.0,6.0,169.0,1.0,1.0,100.0,1.0,45.0,1023.0,5.0,,,,3.8708942,,4.9035068,1.8360883,3.5323136,34.0,123.0,,,
83913,118.0,7018.0,66.0,73.0,7614.0,79.0,126.0,14610.0,166.0,130.0,15382.0,151.0,37.0,3497.0,40.0,27.0,1598.0,4.0,16.0,1400.0,13.0,1.0,100.0,1.0,9.0,686.0,7.0,12.0,900.0,8.0,55.0,1070.0,4.0,5.0,525.0,5.0,4.2013125,,3.0083966,2.0281327,2.5852,148.0,229.0,,,
1684223,1892.0,230156.0,2529.0,1269.0,174540.0,1762.0,1622.0,182987.0,1951.0,542.0,52905.0,513.0,648.0,49544.0,507.0,357.0,19786.0,86.0,124.0,11575.0,111.0,27.0,2800.0,28.0,116.0,10056.0,101.0,96.0,6694.0,58.0,1335.0,33158.0,97.0,40.0,4100.0,41.0,4.1466312,,4.092516,1.71227,4.1841345,1145.0,2450.0,6.0,399.0,3.0
3985191,62.0,9059.0,96.0,59.0,8299.0,84.0,45.0,5288.0,54.0,16.0,1207.0,11.0,43.0,2725.0,27.0,4.0,333.0,3.0,7.0,625.0,6.0,1.0,100.0,1.0,4.0,294.0,3.0,4.0,258.0,2.0,39.0,612.0,1.0,1.0,100.0,1.0,3.951286,,4.770336,1.6896932,3.877478,51.0,110.0,,,
16579,114.0,18199.0,198.0,90.0,13022.0,131.0,94.0,9318.0,96.0,48.0,4539.0,44.0,53.0,3938.0,40.0,21.0,1600.0,12.0,6.0,450.0,4.0,3.0,300.0,3.0,12.0,1330.0,14.0,6.0,290.0,2.0,81.0,2214.0,8.0,1.0,100.0,1.0,3.3719327,,4.5927114,1.5138932,3.3987288,132.0,190.0,,,
1364756,25.0,4276.0,46.0,15.0,2356.0,24.0,17.0,1389.0,14.0,11.0,1345.0,13.0,16.0,829.0,9.0,4.0,410.0,4.0,,,,3.0,300.0,3.0,12.0,1381.0,14.0,4.0,310.0,3.0,18.0,704.0,3.0,2.0,200.0,2.0,2.298903,,4.6771493,3.2712932,2.2680705,37.0,46.0,,,
1169473,13.0,1866.0,19.0,9.0,277.0,2.0,10.0,1017.0,11.0,4.0,500.0,5.0,7.0,487.0,5.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,11.0,1523.0,16.0,1.0,50.0,1.0,11.0,580.0,4.0,3.0,300.0,3.0,2.0728,,4.431723,3.270985,2.1106768,8.0,23.0,,,
84140,173.0,25059.0,267.0,134.0,19580.0,197.0,105.0,9387.0,99.0,44.0,4355.0,42.0,91.0,4881.0,48.0,20.0,1624.0,14.0,5.0,500.0,5.0,,,,16.0,1265.0,13.0,4.0,330.0,3.0,120.0,2686.0,9.0,1.0,100.0,1.0,2.9687994,,4.1392365,2.077752,2.9823425,138.0,258.0,2.0,133.0,1.0
1187886,12.0,1476.0,15.0,7.0,972.0,11.0,12.0,1148.0,12.0,7.0,751.0,7.0,6.0,969.0,10.0,2.0,66.0,0.0,,,,1.0,100.0,1.0,7.0,577.0,5.0,,,,6.0,141.0,1.0,3.0,300.0,3.0,2.4756632,,4.8819013,3.4638019,2.3268514,17.0,19.0,,,
36434,199.0,19607.0,191.0,125.0,17619.0,179.0,182.0,20029.0,226.0,83.0,7804.0,75.0,118.0,10358.0,109.0,28.0,1673.0,12.0,29.0,2775.0,26.0,3.0,300.0,3.0,20.0,1768.0,18.0,13.0,641.0,4.0,124.0,2293.0,6.0,6.0,700.0,7.0,3.8769734,,3.9753473,1.7256533,3.8651586,42.0,273.0,4.0,333.0,3.0
66134,104.0,10135.0,112.0,49.0,5392.0,54.0,107.0,12009.0,130.0,67.0,8519.0,85.0,46.0,4304.0,43.0,35.0,1480.0,3.0,16.0,1600.0,16.0,1.0,100.0,1.0,9.0,1080.0,11.0,8.0,653.0,6.0,72.0,1528.0,7.0,8.0,900.0,9.0,4.696161,,3.8396566,1.6554786,4.0676174,27.0,171.0,2.0,200.0,2.0
13563,159.0,18486.0,197.0,174.0,26214.0,264.0,124.0,13956.0,146.0,75.0,6969.0,67.0,114.0,13432.0,138.0,20.0,1115.0,6.0,18.0,1600.0,15.0,2.0,200.0,2.0,29.0,2881.0,30.0,9.0,520.0,4.0,103.0,2394.0,9.0,2.0,200.0,2.0,3.0951562,,4.5132813,2.1535473,3.1410787,113.0,307.0,1.0,33.0,0.0
1172486,201.0,24836.0,268.0,118.0,14631.0,147.0,159.0,17676.0,192.0,66.0,6636.0,65.0,63.0,5118.0,51.0,47.0,2587.0,14.0,15.0,1750.0,17.0,3.0,300.0,3.0,15.0,1233.0,13.0,11.0,510.0,4.0,120.0,3090.0,10.0,,,,3.3823416,,4.2072716,1.7551557,3.4695764,107.0,288.0,1.0,33.0,0.0
2300275,37.0,3881.0,37.0,39.0,5980.0,62.0,24.0,2581.0,30.0,58.0,7588.0,74.0,22.0,1646.0,19.0,3.0,216.0,2.0,2.0,50.0,0.0,1.0,100.0,1.0,6.0,423.0,4.0,3.0,250.0,2.0,25.0,485.0,1.0,2.0,300.0,3.0,3.3310623,,3.0872478,1.7026627,2.026679,45.0,79.0,,,
1771983,41.0,6046.0,69.0,37.0,5458.0,56.0,30.0,3185.0,29.0,18.0,1710.0,16.0,19.0,1616.0,17.0,3.0,191.0,1.0,3.0,350.0,3.0,1.0,100.0,1.0,2.0,223.0,2.0,3.0,150.0,1.0,24.0,671.0,2.0,1.0,100.0,1.0,3.3193524,,4.6698446,1.7467787,3.274274,54.0,68.0,1.0,100.0,1.0
89750,215.0,29199.0,304.0,149.0,21113.0,218.0,145.0,15432.0,164.0,92.0,6303.0,57.0,85.0,7035.0,71.0,29.0,1160.0,6.0,21.0,2350.0,23.0,4.0,400.0,4.0,96.0,9567.0,96.0,7.0,280.0,2.0,141.0,3661.0,20.0,3.0,300.0,3.0,2.2188296,,4.8369775,3.393248,2.4558,133.0,320.0,2.0,200.0,2.0
1753344,43.0,5855.0,62.0,32.0,4165.0,43.0,23.0,2022.0,22.0,22.0,2087.0,20.0,19.0,1035.0,10.0,7.0,532.0,4.0,2.0,400.0,4.0,,,,7.0,412.0,4.0,2.0,120.0,1.0,27.0,772.0,4.0,,,,3.3083477,,4.7942734,1.7923495,3.2420778,53.0,83.0,,,
1152417,200.0,19366.0,216.0,125.0,16835.0,169.0,172.0,17459.0,187.0,57.0,5810.0,57.0,81.0,8218.0,83.0,37.0,1814.0,5.0,17.0,1725.0,17.0,2.0,200.0,2.0,19.0,1846.0,19.0,10.0,945.0,9.0,134.0,2882.0,7.0,4.0,500.0,5.0,3.4271212,,4.090653,1.8556293,3.5237885,155.0,273.0,,,
1248773,8.0,686.0,6.0,9.0,1938.0,20.0,6.0,659.0,8.0,7.0,268.0,2.0,3.0,112.0,1.0,2.0,133.0,1.0,,,,1.0,100.0,1.0,3.0,194.0,2.0,,,,4.0,110.0,1.0,,,,3.0319169,,4.5453367,2.435285,3.8969429,2.0,10.0,,,
1639135,3.0,174.0,3.0,1.0,87.0,1.0,3.0,134.0,1.0,3.0,313.0,3.0,,,,1.0,50.0,0.0,,,,,,,,,,,,,3.0,42.0,0.0,,,,2.9826334,,4.9671474,1.6863009,3.657837,17.0,2.0,,,
5978015,13.0,1608.0,18.0,7.0,900.0,9.0,7.0,719.0,9.0,6.0,900.0,9.0,9.0,242.0,2.0,6.0,358.0,2.0,,,,,,,1.0,91.0,1.0,,,,11.0,182.0,0.0,,,,2.9239097,,4.819123,2.1031356,3.165058,42.0,15.0,,,
1737149,12.0,1272.0,14.0,6.0,700.0,7.0,13.0,1160.0,12.0,3.0,500.0,5.0,4.0,306.0,3.0,3.0,250.0,2.0,,,,,,,,,,,,,7.0,112.0,0.0,,,,3.4876668,,4.7128887,1.3393055,3.5054998,12.0,24.0,,,
1203578,70.0,8592.0,92.0,67.0,9136.0,93.0,61.0,6316.0,65.0,32.0,2459.0,23.0,34.0,2992.0,33.0,10.0,683.0,6.0,8.0,500.0,4.0,3.0,300.0,3.0,3.0,205.0,2.0,6.0,320.0,2.0,44.0,831.0,1.0,,,,3.6186352,,4.7519217,1.9295491,3.5638373,29.0,128.0,2.0,166.0,1.0
1639971,25.0,2610.0,28.0,23.0,3096.0,31.0,12.0,848.0,8.0,18.0,1726.0,17.0,14.0,873.0,10.0,2.0,200.0,2.0,3.0,250.0,2.0,1.0,100.0,1.0,4.0,460.0,5.0,2.0,50.0,0.0,13.0,187.0,0.0,1.0,100.0,1.0,3.9622602,,4.8930244,1.7160002,3.4137075,10.0,59.0,1.0,100.0,1.0
3799668,4.0,719.0,8.0,4.0,400.0,4.0,3.0,169.0,1.0,5.0,634.0,7.0,2.0,57.0,1.0,,,,,,,,,,3.0,366.0,3.0,,,,4.0,155.0,1.0,,,,,,,,,,,,,
2039981,3.0,344.0,4.0,1.0,100.0,1.0,1.0,28.0,0.0,,,,3.0,300.0,3.0,1.0,100.0,1.0,,,,,,,,,,1.0,100.0,1.0,1.0,28.0,0.0,,,,3.0531032,,4.445517,1.196293,3.422931,6.0,7.0,,,
1134333,60.0,7802.0,83.0,60.0,8345.0,85.0,48.0,4403.0,47.0,24.0,2343.0,22.0,29.0,3042.0,31.0,12.0,728.0,5.0,6.0,525.0,5.0,,,,5.0,312.0,3.0,3.0,45.0,0.0,42.0,1055.0,5.0,1.0,200.0,2.0,3.6326253,,4.660141,1.886324,3.5720158,22.0,128.0,,,
1603557,3.0,484.0,5.0,1.0,200.0,2.0,2.0,191.0,2.0,2.0,200.0,2.0,2.0,200.0,2.0,,,,1.0,100.0,1.0,,,,,,,,,,1.0,25.0,0.0,,,,3.365185,,4.437852,1.5169629,3.2616296,4.0,8.0,,,
1950164,10.0,1292.0,15.0,8.0,1329.0,14.0,5.0,100.0,0.0,5.0,455.0,4.0,5.0,424.0,4.0,3.0,59.0,0.0,5.0,500.0,5.0,,,,1.0,16.0,0.0,1.0,10.0,0.0,6.0,215.0,2.0,1.0,100.0,1.0,2.9158514,,4.6678634,2.0580704,3.4274857,92.0,18.0,,,
1180996,5.0,540.0,5.0,7.0,787.0,8.0,4.0,417.0,5.0,2.0,113.0,1.0,2.0,306.0,3.0,,,,,,,,,,,,,,,,4.0,37.0,0.0,,,,3.2256637,,4.0359297,1.2256637,3.534779,2.0,8.0,,,
23331,3.0,314.0,4.0,1.0,100.0,1.0,2.0,128.0,1.0,3.0,300.0,3.0,3.0,212.0,2.0,,,,1.0,100.0,1.0,,,,,,,,,,3.0,46.0,0.0,,,,3.0,,4.5657144,1.5339286,3.8110714,1.0,6.0,,,
4625675,,,,,,,,,,1.0,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.9889998,,4.1727147,1.2105714,3.018,6.0,3.0,,,
1403662,9.0,1050.0,10.0,13.0,1600.0,16.0,11.0,1008.0,12.0,2.0,300.0,3.0,1.0,57.0,1.0,3.0,82.0,0.0,,,,1.0,100.0,1.0,1.0,100.0,1.0,,,,5.0,103.0,0.0,,,,3.362,,4.7880487,1.2280322,3.1904194,23.0,55.0,,,
1187200,95.0,7258.0,71.0,78.0,8743.0,90.0,124.0,14831.0,165.0,108.0,13608.0,133.0,40.0,2984.0,32.0,40.0,2759.0,16.0,21.0,2075.0,20.0,1.0,100.0,1.0,20.0,1749.0,18.0,10.0,785.0,7.0,41.0,908.0,5.0,8.0,800.0,8.0,4.180555,,3.0671031,1.8575488,2.6863499,137.0,241.0,1.0,100.0,1.0
1504378,25.0,2759.0,30.0,21.0,3216.0,33.0,14.0,1618.0,16.0,10.0,668.0,6.0,10.0,787.0,8.0,1.0,33.0,0.0,1.0,100.0,1.0,,,,1.0,16.0,0.0,,,,13.0,303.0,1.0,,,,3.196369,,4.721923,1.7192274,3.4405494,42.0,53.0,,,
2495612,13.0,1362.0,14.0,5.0,968.0,10.0,5.0,402.0,4.0,3.0,216.0,2.0,3.0,206.0,2.0,,,,,,,,,,1.0,16.0,0.0,1.0,100.0,1.0,4.0,130.0,1.0,,,,2.9227998,,4.5208516,1.6554401,3.4286258,141.0,18.0,,,
1174525,107.0,10182.0,111.0,50.0,5277.0,54.0,104.0,12185.0,128.0,94.0,12003.0,119.0,46.0,4989.0,55.0,22.0,911.0,1.0,25.0,2550.0,25.0,,,,13.0,1011.0,10.0,7.0,550.0,5.0,63.0,1142.0,0.0,9.0,900.0,9.0,3.8479645,,3.0170429,1.8139888,3.5658734,94.0,208.0,1.0,100.0,1.0
12089,33.0,3718.0,43.0,23.0,3055.0,31.0,29.0,3014.0,29.0,8.0,629.0,6.0,5.0,175.0,2.0,3.0,225.0,2.0,,,,,,,1.0,16.0,0.0,,,,19.0,668.0,2.0,,,,3.319177,,4.7926335,1.3605658,3.2684052,32.0,78.0,,,
2595686,4.0,542.0,6.0,15.0,1646.0,17.0,3.0,303.0,3.0,12.0,965.0,9.0,6.0,606.0,6.0,1.0,100.0,1.0,,,,,,,1.0,89.0,1.0,,,,3.0,49.0,0.0,,,,3.9887843,,4.744706,1.6984314,3.6522353,2.0,18.0,,,
1225285,39.0,4953.0,51.0,42.0,6616.0,67.0,25.0,2415.0,26.0,16.0,1368.0,13.0,24.0,1317.0,14.0,1.0,11.0,0.0,4.0,325.0,3.0,,,,2.0,116.0,1.0,1.0,25.0,0.0,20.0,354.0,0.0,3.0,300.0,3.0,3.48349,,4.7940707,1.8487948,3.494203,31.0,75.0,,,
1719403,69.0,8603.0,95.0,53.0,7925.0,81.0,45.0,3813.0,38.0,30.0,2059.0,19.0,28.0,2078.0,20.0,6.0,483.0,4.0,6.0,600.0,6.0,1.0,200.0,2.0,2.0,116.0,1.0,6.0,453.0,4.0,37.0,970.0,3.0,3.0,300.0,3.0,3.770663,,4.7794123,1.5051845,3.5900939,35.0,115.0,,,
2536643,3.0,381.0,4.0,4.0,487.0,5.0,1.0,58.0,1.0,3.0,213.0,2.0,4.0,306.0,3.0,,,,,,,,,,,,,,,,2.0,55.0,0.0,,,,3.5,,4.8013844,1.063,3.4397693,1.0,14.0,,,
1452337,23.0,2721.0,30.0,17.0,2555.0,26.0,14.0,1481.0,15.0,3.0,69.0,0.0,7.0,652.0,6.0,3.0,83.0,0.0,1.0,100.0,1.0,2.0,200.0,2.0,2.0,267.0,3.0,,,,12.0,272.0,1.0,,,,3.709199,,4.0299582,1.5850276,3.3696408,18.0,51.0,,,
2102761,10.0,718.0,7.0,12.0,1900.0,19.0,8.0,615.0,6.0,1.0,100.0,1.0,6.0,459.0,6.0,2.0,167.0,2.0,,,,,,,,,,,,,8.0,108.0,0.0,,,,,,,,,,,2.0,133.0,1.0
87360,52.0,6116.0,66.0,51.0,8510.0,87.0,29.0,2456.0,26.0,25.0,1585.0,14.0,24.0,2255.0,23.0,3.0,183.0,1.0,4.0,400.0,4.0,,,,5.0,605.0,6.0,2.0,120.0,1.0,28.0,670.0,1.0,,,,3.3351798,,4.822001,1.5465256,3.3626635,40.0,89.0,,,
1197490,54.0,6718.0,72.0,30.0,4374.0,44.0,34.0,2840.0,31.0,25.0,2526.0,25.0,17.0,1152.0,12.0,9.0,373.0,1.0,7.0,625.0,6.0,1.0,100.0,1.0,,,,2.0,125.0,1.0,30.0,567.0,1.0,,,,3.3939157,,4.1816535,1.949378,3.2759366,35.0,79.0,1.0,100.0,1.0
1415698,24.0,2983.0,31.0,24.0,3974.0,40.0,22.0,2390.0,26.0,5.0,626.0,6.0,14.0,2054.0,21.0,4.0,124.0,0.0,2.0,200.0,2.0,,,,,,,4.0,400.0,4.0,13.0,549.0,3.0,,,,3.2587895,,3.3636987,1.784183,3.0029802,64.0,42.0,,,
1379058,2.0,350.0,3.0,3.0,400.0,4.0,1.0,150.0,2.0,3.0,300.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.2608216,,4.116912,1.8235865,3.1807973,43.0,5.0,,,
2835341,5.0,833.0,9.0,4.0,500.0,5.0,1.0,28.0,0.0,5.0,600.0,6.0,2.0,400.0,4.0,,,,,,,,,,,,,,,,2.0,39.0,0.0,,,,2.3566065,,4.224865,1.8817718,2.8635135,23.0,11.0,,,
1145116,54.0,7281.0,82.0,45.0,6288.0,65.0,40.0,3920.0,38.0,33.0,3052.0,29.0,29.0,2037.0,19.0,7.0,499.0,4.0,6.0,600.0,6.0,,,,8.0,351.0,3.0,1.0,100.0,1.0,38.0,572.0,0.0,1.0,100.0,1.0,3.7058833,,4.772986,1.966726,3.5765998,26.0,90.0,,,
2007232,2.0,245.0,2.0,2.0,468.0,5.0,3.0,183.0,2.0,1.0,116.0,1.0,3.0,206.0,2.0,,,,,,,1.0,100.0,1.0,1.0,16.0,0.0,,,,2.0,66.0,1.0,1.0,100.0,1.0,3.8355103,,5.0,1.277551,3.739388,0.0,7.0,,,
98006,21.0,2578.0,28.0,25.0,3529.0,36.0,15.0,1294.0,13.0,6.0,455.0,4.0,9.0,554.0,5.0,2.0,133.0,1.0,2.0,200.0,2.0,1.0,100.0,1.0,1.0,16.0,0.0,,,,12.0,241.0,1.0,,,,3.8249326,,4.7813244,1.4737045,3.258906,9.0,41.0,,,
1151275,32.0,4046.0,41.0,32.0,3739.0,39.0,23.0,2087.0,24.0,17.0,1313.0,12.0,10.0,1226.0,13.0,2.0,117.0,1.0,,,,,,,3.0,48.0,0.0,,,,18.0,391.0,0.0,3.0,300.0,3.0,,,,,,,,1.0,33.0,0.0
4314682,61.0,8958.0,99.0,45.0,8082.0,82.0,36.0,3280.0,30.0,27.0,2497.0,24.0,18.0,2181.0,25.0,4.0,333.0,3.0,7.0,475.0,4.0,,,,4.0,221.0,2.0,6.0,375.0,3.0,40.0,998.0,2.0,1.0,100.0,1.0,3.310278,,4.9059176,1.8393902,3.1975,64.0,79.0,,,
18199,39.0,5550.0,60.0,38.0,4927.0,50.0,33.0,3638.0,40.0,14.0,968.0,9.0,25.0,1395.0,15.0,7.0,426.0,2.0,5.0,275.0,2.0,,,,5.0,405.0,4.0,7.0,385.0,3.0,29.0,631.0,1.0,,,,3.4015129,,4.707416,1.6374589,3.6530864,35.0,92.0,,,
4291453,83.0,14000.0,153.0,69.0,10434.0,106.0,40.0,4257.0,42.0,36.0,3864.0,37.0,62.0,1258.0,11.0,6.0,633.0,6.0,2.0,200.0,2.0,1.0,100.0,1.0,19.0,1866.0,19.0,1.0,50.0,1.0,67.0,1238.0,1.0,4.0,400.0,4.0,1.817438,,4.070448,3.2184908,2.1633809,153.0,123.0,,,
1183599,25.0,4412.0,46.0,20.0,2940.0,30.0,13.0,1045.0,12.0,8.0,555.0,5.0,17.0,1905.0,18.0,2.0,200.0,2.0,1.0,100.0,1.0,,,,6.0,505.0,5.0,,,,16.0,238.0,0.0,,,,2.9257123,,4.6696067,2.4773679,3.1211123,23.0,41.0,,,
1584248,24.0,3089.0,33.0,8.0,1000.0,10.0,5.0,519.0,5.0,3.0,300.0,3.0,6.0,130.0,1.0,3.0,233.0,2.0,,,,1.0,100.0,1.0,,,,1.0,100.0,1.0,10.0,229.0,1.0,,,,3.4979527,,4.9449663,1.4564095,3.3953023,10.0,29.0,,,
1951510,,,,,,,1.0,70.0,1.0,1.0,100.0,1.0,2.0,130.0,1.0,,,,,,,,,,,,,,,,,,,2.0,300.0,3.0,,,,,,,,,,
1406266,1.0,37.0,0.0,1.0,111.0,1.0,1.0,200.0,2.0,,,,1.0,51.0,1.0,,,,,,,,,,1.0,89.0,1.0,,,,1.0,12.0,0.0,,,,2.8791752,,4.265155,1.0463917,3.8804123,0.0,5.0,,,
3988902,10.0,1878.0,21.0,8.0,1000.0,10.0,6.0,697.0,6.0,5.0,600.0,6.0,6.0,475.0,5.0,,,,1.0,100.0,1.0,,,,1.0,100.0,1.0,,,,7.0,150.0,0.0,1.0,100.0,1.0,3.4651935,,4.9544473,1.4147791,3.4567401,12.0,17.0,,,
1213059,18.0,2304.0,24.0,16.0,2285.0,23.0,18.0,2238.0,23.0,14.0,1426.0,14.0,4.0,255.0,3.0,11.0,770.0,6.0,1.0,25.0,0.0,,,,2.0,180.0,2.0,2.0,125.0,1.0,10.0,492.0,5.0,2.0,200.0,2.0,3.7783816,,4.7616906,1.4210628,3.3216183,3.0,42.0,,,
1942497,40.0,4281.0,45.0,38.0,5103.0,52.0,30.0,2677.0,29.0,19.0,1481.0,14.0,22.0,1622.0,17.0,5.0,232.0,1.0,4.0,250.0,2.0,2.0,200.0,2.0,3.0,207.0,2.0,5.0,270.0,2.0,29.0,577.0,3.0,,,,3.3377376,,4.8272095,1.6358707,3.474736,43.0,91.0,,,
1141421,15.0,1877.0,19.0,9.0,934.0,10.0,12.0,921.0,10.0,5.0,445.0,4.0,3.0,175.0,2.0,6.0,342.0,3.0,,,,1.0,100.0,1.0,4.0,412.0,4.0,2.0,30.0,0.0,10.0,764.0,7.0,2.0,200.0,2.0,3.5172863,,4.5953507,2.9146037,3.2695882,15.0,30.0,,,
4408,65.0,6997.0,74.0,53.0,8073.0,83.0,37.0,3504.0,38.0,66.0,5911.0,57.0,22.0,1220.0,11.0,9.0,426.0,2.0,2.0,200.0,2.0,1.0,100.0,1.0,2.0,107.0,1.0,1.0,100.0,1.0,38.0,762.0,4.0,1.0,100.0,1.0,3.0227604,,4.6234236,1.5034736,3.1726248,30.0,136.0,,,
779567,2.0,128.0,1.0,1.0,100.0,1.0,2.0,365.0,4.0,1.0,100.0,1.0,1.0,25.0,1.0,,,,1.0,125.0,1.0,,,,,,,1.0,25.0,0.0,1.0,32.0,0.0,,,,3.329077,,3.5453846,1.0,3.3130767,2.0,2.0,,,
1472167,49.0,6667.0,76.0,54.0,8251.0,84.0,33.0,3448.0,34.0,19.0,1233.0,11.0,23.0,1303.0,12.0,4.0,383.0,3.0,,,,,,,2.0,116.0,1.0,,,,36.0,699.0,0.0,,,,3.709918,,4.908973,1.5962946,3.5143301,26.0,90.0,,,
5425213,3.0,118.0,1.0,1.0,200.0,2.0,2.0,182.0,2.0,1.0,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.7174358,,3.9776924,2.303077,2.8884614,4.0,2.0,,,
6892,175.0,23724.0,262.0,151.0,24573.0,250.0,123.0,13112.0,136.0,64.0,5259.0,49.0,75.0,5985.0,61.0,24.0,1738.0,12.0,17.0,1350.0,12.0,6.0,800.0,8.0,11.0,959.0,9.0,13.0,870.0,7.0,113.0,2630.0,4.0,4.0,400.0,4.0,3.82347,,4.7167363,1.8853148,3.8393588,13.0,320.0,1.0,100.0,1.0
4238403,4.0,608.0,8.0,6.0,987.0,10.0,5.0,225.0,1.0,3.0,213.0,2.0,4.0,500.0,5.0,1.0,10.0,0.0,,,,,,,,,,1.0,10.0,0.0,4.0,147.0,1.0,,,,3.4985945,,4.559518,1.6914859,3.733695,11.0,12.0,,,
1134557,55.0,4366.0,50.0,22.0,2392.0,24.0,69.0,9014.0,95.0,50.0,6852.0,68.0,32.0,3193.0,33.0,18.0,850.0,2.0,14.0,1525.0,15.0,1.0,100.0,1.0,8.0,756.0,8.0,7.0,625.0,6.0,34.0,927.0,4.0,2.0,200.0,2.0,4.664039,,3.6285908,1.6554074,4.358678,67.0,96.0,,,
65064,132.0,17658.0,196.0,135.0,21444.0,218.0,103.0,8280.0,79.0,51.0,3353.0,30.0,53.0,3461.0,33.0,20.0,1323.0,10.0,5.0,500.0,5.0,2.0,300.0,3.0,20.0,2040.0,21.0,3.0,210.0,2.0,84.0,2131.0,10.0,3.0,300.0,3.0,3.8864858,,4.8794174,1.6504413,3.4083722,28.0,265.0,,,
1849727,24.0,2761.0,29.0,11.0,1687.0,17.0,13.0,1089.0,11.0,4.0,513.0,5.0,8.0,469.0,5.0,1.0,33.0,0.0,1.0,100.0,1.0,,,,,,,,,,13.0,248.0,1.0,,,,3.31636,,4.9580727,1.508137,3.6561458,14.0,40.0,,,
1304714,13.0,807.0,8.0,5.0,700.0,7.0,14.0,1433.0,15.0,11.0,1100.0,11.0,6.0,700.0,7.0,,,,2.0,200.0,2.0,,,,,,,2.0,200.0,2.0,3.0,60.0,0.0,,,,3.694066,,2.9762063,1.6704865,3.510603,20.0,35.0,,,
1144145,13.0,1942.0,21.0,10.0,1500.0,15.0,10.0,783.0,8.0,2.0,200.0,2.0,4.0,185.0,2.0,2.0,167.0,2.0,,,,,,,,,,,,,9.0,190.0,0.0,,,,3.1922286,,4.7106094,2.4223032,3.649049,26.0,21.0,1.0,33.0,0.0
1895681,55.0,5854.0,59.0,21.0,2664.0,27.0,18.0,1454.0,17.0,12.0,1042.0,10.0,14.0,748.0,7.0,4.0,210.0,1.0,1.0,100.0,1.0,,,,4.0,294.0,3.0,1.0,10.0,0.0,19.0,324.0,2.0,1.0,100.0,1.0,3.3274999,,4.894869,1.4996054,3.3201578,23.0,88.0,,,
5420759,2.0,120.0,1.0,,,,1.0,158.0,2.0,,,,1.0,6.0,0.0,,,,,,,,,,,,,,,,2.0,16.0,0.0,,,,3.037442,,4.5,1.4546511,3.7539535,0.0,3.0,,,
6811745,4.0,394.0,4.0,1.0,200.0,2.0,1.0,91.0,1.0,1.0,100.0,1.0,1.0,6.0,0.0,1.0,100.0,1.0,,,,,,,,,,,,,1.0,9.0,0.0,,,,3.0,,5.0,1.4989582,3.934375,3.0,6.0,,,
1186732,45.0,7836.0,88.0,26.0,3553.0,36.0,27.0,1785.0,17.0,13.0,1342.0,13.0,25.0,1842.0,19.0,8.0,407.0,2.0,4.0,400.0,4.0,,,,3.0,196.0,2.0,1.0,100.0,1.0,35.0,1139.0,4.0,2.0,200.0,2.0,3.5866914,,4.322454,1.8466098,3.5462456,138.0,53.0,,,
1381424,110.0,15278.0,164.0,103.0,17138.0,175.0,57.0,4025.0,42.0,53.0,4645.0,44.0,78.0,7247.0,72.0,17.0,1324.0,10.0,4.0,500.0,5.0,,,,12.0,617.0,5.0,3.0,210.0,2.0,74.0,1416.0,5.0,2.0,200.0,2.0,3.0038373,,4.7985053,2.0589266,2.999911,76.0,249.0,,,
